2026-03-06 03:41:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 5.4ms | ip=127.0.0.1
2026-03-06 03:41:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.3ms | ip=127.0.0.1
2026-03-06 03:41:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.2ms | ip=127.0.0.1
2026-03-06 03:41:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.1ms | ip=127.0.0.1
2026-03-06 03:41:54 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/login | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-06 03:41:55 | WARNING  | inventory.Auth.Domain.auth_service | Intento de login fallido: contraseña incorrecta para 'admin'.
2026-03-06 03:41:55 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/login | user=anonymous | status=401 | 266.9ms | ip=127.0.0.1
2026-03-06 03:42:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/login | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-06 03:42:07 | INFO     | inventory.Auth.Domain.auth_service | Login exitoso para el usuario 'Admin'.
2026-03-06 03:42:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/login | user=anonymous | status=200 | 279.1ms | ip=127.0.0.1
2026-03-06 03:42:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-06 03:42:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-06 03:42:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.0ms | ip=127.0.0.1
2026-03-06 03:42:08 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 40.5ms | ip=127.0.0.1
2026-03-06 03:42:20 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-06 03:42:20 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-06 03:42:20 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-06 03:42:20 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-06 03:42:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 9.7ms | ip=127.0.0.1
2026-03-06 03:42:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 8.2ms | ip=127.0.0.1
2026-03-06 03:42:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 6.1ms | ip=127.0.0.1
2026-03-06 03:42:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 1.6ms | ip=127.0.0.1
2026-03-06 03:43:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-06 03:43:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-06 03:43:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.5ms | ip=127.0.0.1
2026-03-06 03:43:08 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.7ms | ip=127.0.0.1
2026-03-06 03:43:22 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-06 03:43:24 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/stakeholders/search | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-06 03:43:24 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/stakeholders/search | user=anonymous | status=200 | 6.5ms | ip=127.0.0.1
2026-03-06 03:43:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.7ms | ip=127.0.0.1
2026-03-06 03:43:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-06 03:43:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 21.5ms | ip=127.0.0.1
2026-03-06 03:43:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 1.7ms | ip=127.0.0.1
2026-03-08 21:27:04 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 21:27:11 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 21:28:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-08 21:28:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 21:28:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 9.6ms | ip=127.0.0.1
2026-03-08 21:28:39 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.5ms | ip=127.0.0.1
2026-03-08 21:28:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/auth/login | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:29:00 | INFO     | inventory.Auth.Domain.auth_service | Login exitoso para el usuario 'Admin'.
2026-03-08 21:29:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/auth/login | user=anonymous | status=200 | 342.3ms | ip=127.0.0.1
2026-03-08 21:29:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:29:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:29:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.0ms | ip=127.0.0.1
2026-03-08 21:29:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.4ms | ip=127.0.0.1
2026-03-08 21:29:16 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:29:16 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:29:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 24.3ms | ip=127.0.0.1
2026-03-08 21:29:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.9ms | ip=127.0.0.1
2026-03-08 21:29:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 21:29:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.6ms | ip=127.0.0.1
2026-03-08 21:29:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-08 21:29:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 21:31:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 21:31:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 21:31:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.9ms | ip=127.0.0.1
2026-03-08 21:31:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.5ms | ip=127.0.0.1
2026-03-08 21:31:35 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:31:35 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 21:31:35 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.4ms | ip=127.0.0.1
2026-03-08 21:31:36 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.7ms | ip=127.0.0.1
2026-03-08 21:38:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 1.2ms | ip=127.0.0.1
2026-03-08 21:38:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 6.7ms | ip=127.0.0.1
2026-03-08 21:38:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 6.4ms | ip=127.0.0.1
2026-03-08 21:38:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 29.3ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 1.6ms | ip=127.0.0.1
2026-03-08 21:38:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 1.9ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 5.2ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-08 21:38:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.8ms | ip=127.0.0.1
2026-03-08 21:38:11 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/batches/product/f4cb1db3-9873-4d18-af46-f55c714de849 | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/batches/product/f4cb1db3-9873-4d18-af46-f55c714de849 | user=anonymous | status=200 | 4.5ms | ip=127.0.0.1
2026-03-08 21:38:13 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:38:14 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 21:38:14 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 7.8ms | ip=127.0.0.1
2026-03-08 21:38:14 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.2ms | ip=127.0.0.1
2026-03-08 21:38:14 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.5ms | ip=127.0.0.1
2026-03-08 21:38:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.6ms | ip=127.0.0.1
2026-03-08 21:38:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 21:38:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.9ms | ip=127.0.0.1
2026-03-08 21:38:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.8ms | ip=127.0.0.1
2026-03-08 21:38:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:38:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:38:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.2ms | ip=127.0.0.1
2026-03-08 21:38:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.1ms | ip=127.0.0.1
2026-03-08 21:38:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.2ms | ip=127.0.0.1
2026-03-08 21:38:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.8ms | ip=127.0.0.1
2026-03-08 21:38:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.0ms | ip=127.0.0.1
2026-03-08 21:38:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.4ms | ip=127.0.0.1
2026-03-08 21:42:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-08 21:42:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:42:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.8ms | ip=127.0.0.1
2026-03-08 21:42:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 21:42:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/reports/dashboard | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:42:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/reports/dashboard | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 21:42:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/reports/dashboard | user=anonymous | status=200 | 36.7ms | ip=127.0.0.1
2026-03-08 21:42:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/reports/dashboard | user=anonymous | status=200 | 11.4ms | ip=127.0.0.1
2026-03-08 21:42:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 21:42:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 21:42:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.3ms | ip=127.0.0.1
2026-03-08 21:42:47 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.4ms | ip=127.0.0.1
2026-03-08 21:42:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.9ms | ip=127.0.0.1
2026-03-08 21:42:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.4ms | ip=127.0.0.1
2026-03-08 21:43:30 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 21:44:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 21:44:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:44:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 5.6ms | ip=127.0.0.1
2026-03-08 21:44:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 2.9ms | ip=127.0.0.1
2026-03-08 21:47:15 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.7ms | ip=127.0.0.1
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 6.2ms | ip=127.0.0.1
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 30.6ms | ip=127.0.0.1
2026-03-08 21:48:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 28.0ms | ip=127.0.0.1
2026-03-08 21:48:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 1.7ms | ip=127.0.0.1
2026-03-08 21:49:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 21:49:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 21:49:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.0ms | ip=127.0.0.1
2026-03-08 21:49:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.7ms | ip=127.0.0.1
2026-03-08 22:25:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 3.8ms | ip=127.0.0.1
2026-03-08 22:25:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 22:25:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 17.3ms | ip=127.0.0.1
2026-03-08 22:25:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 22:25:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 22:25:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.4ms | ip=127.0.0.1
2026-03-08 22:25:08 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 8.4ms | ip=127.0.0.1
2026-03-08 22:25:09 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 22:29:21 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:25 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:32 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:36 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:40 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:44 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:48 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:52 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:29:56 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:55:13 | INFO     | inventory.User.Domain.user_service | Usuario admin inicial creado: admin / Admin1234!
2026-03-08 22:55:13 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:55:18 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:56:26 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 22:56:32 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 23:01:24 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 23:01:27 | INFO     | inventory.__main__ | Starting Inventory API on http://0.0.0.0:8000
2026-03-08 23:03:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 101.7ms | ip=127.0.0.1
2026-03-08 23:03:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 91.2ms | ip=127.0.0.1
2026-03-08 23:03:39 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 503.4ms | ip=127.0.0.1
2026-03-08 23:03:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 8.5ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 21.2ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 79.4ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 81.4ms | ip=127.0.0.1
2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 7.9ms | ip=127.0.0.1
